GeneID,GSM6287835,GSM6287836,GSM6287837,GSM6287838,GSM6287839,GSM6287840,GSM6287841,GSM6287842,GSM6287843,GSM6287844,GSM6287845
84224,23,28,51,51,76,35,291,426,286,85,89
249,0,1,0,0,1,0,5,17,14,1,8
105376834,0,0,0,0,0,0,0,0,9,0,0
5909,8,3,8,1,4,17,30,87,30,26,14
84196,565,632,1431,818,695,711,3768,5522,3440,1455,2326
401944,6,12,16,3,17,16,85,181,24,12,18
3339,33,13,32,16,19,35,221,564,41,29,44
23436,0,0,0,0,0,0,0,0,1,0,0
10136,0,0,0,0,0,0,0,0,0,0,0
101928043,5,23,21,7,31,0,10,41,27,17,31
29092,250,145,865,429,394,128,1702,1906,1642,441,1363
112268223,38,44,50,30,69,34,110,97,171,32,143
998,4336,4823,11212,5673,6965,4686,20895,21860,31522,14307,18397
54361,8,1,6,0,0,4,9,19,9,2,6
105376845,0,0,0,0,0,0,5,2,0,0,5
105376850,0,0,0,0,0,8,0,0,0,0,0
107985377,0,0,0,0,0,0,0,0,0,0,0
100616433,0,0,0,0,0,0,0,0,0,0,0
105376856,0,0,0,0,0,0,0,0,0,0,0
9923,399,344,820,580,457,267,2391,4350,1490,517,1348
2046,0,1,11,1,0,0,0,1,0,0,4
102466615,0,0,0,0,0,0,0,0,0,0,0
712,3723,8874,28865,27319,5823,2829,22736,102442,7262,2263,46382
714,7014,6235,37556,19896,6749,3493,47765,85318,28086,10505,56538
713,12351,29865,47576,28825,18597,10822,48395,107422,31427,12604,72146
2048,207,366,716,434,269,146,2346,4815,1111,266,1350
100616391,0,0,0,0,0,0,0,0,0,0,0
100422914,4,0,0,0,0,2,7,50,0,4,1
646262,0,0,0,0,0,0,0,0,0,0,0
729059,0,0,0,0,0,0,0,0,0,0,2
23028,584,923,1055,571,1310,561,2493,3754,3245,1159,1523
100422866,0,0,0,0,0,0,0,0,0,0,0
7798,459,590,809,459,633,515,2845,4079,1695,761,1519
3352,0,0,0,0,0,6,0,0,0,0,0
100996511,38,67,65,41,43,38,218,207,154,94,85
10236,341,272,1827,952,508,275,4469,6981,5102,2018,2896
80818,115,0,133,94,154,48,1181,2004,461,192,324
148898,19,44,85,27,31,14,325,353,117,38,56
6920,0,0,0,1,0,1,6,7,0,2,3
55616,16,0,5,2,2,0,14,33,33,6,6
1870,3,0,21,54,1,0,3,91,0,6,0
101928163,0,0,0,0,0,0,0,0,0,0,0
105376859,0,0,0,0,0,0,0,2,0,0,0
3399,166,108,110,37,344,138,197,373,607,236,145
107984928,0,0,0,0,0,0,3,0,4,5,0
259283,0,0,0,0,0,0,0,0,0,0,0
6135,15931,25365,24272,13822,48837,24475,49688,49832,72788,30224,41077
6924,732,1514,2114,1057,1106,946,4942,6941,3695,2032,4097
100506963,32,22,198,98,26,15,453,577,325,167,289
57095,1258,1079,3879,2499,2480,1039,5443,5965,6885,1994,5104
105376860,16,5,121,54,29,15,226,368,206,65,136
11313,1101,2304,1972,962,3020,1291,2867,4248,3268,1186,2764
2582,777,824,1658,852,1806,812,2942,4317,4648,1609,2634
3155,1397,2516,2937,1632,3443,1854,6022,7988,5877,2021,4790
105376861,0,0,1,1,0,0,8,56,0,0,0
2517,14353,16312,60566,59667,28086,15740,84998,184265,100152,36373,71999
1269,10,11,26,16,7,0,14,45,46,19,50
107984929,0,0,28,17,26,4,34,43,80,5,30
100616492,0,0,0,0,0,0,0,0,0,0,0
55629,482,470,1708,1142,486,454,4390,4155,4080,1724,3083
10772,347,488,1112,563,384,332,3796,4620,3098,1491,2244
105378615,0,0,0,0,0,0,0,0,0,0,0
105376863,0,0,0,0,0,0,0,1,0,0,0
107984931,0,0,0,0,0,0,0,0,0,0,0
127294,0,0,0,0,0,0,2,0,4,1,0
107985737,0,0,0,0,0,0,0,0,0,0,0
105376864,0,0,0,2,0,0,0,0,0,0,0
58985,0,0,0,0,0,1,0,6,0,0,0
163702,84,99,57,26,44,48,105,262,270,112,47
284632,0,0,0,0,0,6,0,0,4,0,0
105376871,0,0,0,1,0,0,0,1,0,0,0
57822,0,0,4,0,0,0,3,10,10,13,9
90529,60,4,50,38,93,62,81,181,170,64,114
57185,125,100,308,152,112,113,712,939,512,240,603
100750325,3,0,9,1,0,12,13,3,12,0,11
11123,115,62,272,164,175,141,1231,1449,1234,328,457
100506985,3,0,6,1,0,0,31,23,27,17,9
400746,0,0,0,0,0,0,0,0,0,0,0
10250,572,1034,1297,580,848,872,2967,3835,3496,1388,1944
25932,704,1091,2696,1044,780,796,7115,10138,6279,3941,5625
105376876,0,0,0,0,0,0,0,0,0,0,0
864,778,1802,1022,529,2050,1252,2556,4378,3316,1246,1215
102465437,0,0,0,0,0,0,0,1,0,0,0
107984932,7,0,2,0,14,28,0,1,29,2,12
105376878,16,11,16,8,20,6,84,65,119,9,54
100616365,0,0,0,0,0,0,0,0,0,0,0
105376879,0,0,0,0,0,0,0,1,0,15,0
25949,719,1012,1784,1231,1357,764,5826,7513,3714,1368,2954
57035,1081,620,2826,2007,1218,627,6349,6465,7648,2623,4382
105376882,0,0,5,0,0,0,1,4,8,0,0
6007,35,21,19,4,39,37,87,137,93,17,42
23585,966,909,3297,1514,1455,743,7306,7468,7889,3399,5568
6006,785,834,1908,911,1294,621,3824,3481,5136,2228,3324
55219,295,343,1063,666,438,241,3687,4481,1667,638,2051
26119,253,203,467,356,554,257,1104,1763,1029,309,760
57134,137,94,744,787,186,195,1852,4798,1081,276,1110
57190,1831,1864,2267,1143,2978,1366,6872,12340,6327,2342,3843
56181,686,943,1480,1015,1558,964,3108,4539,2946,1247,2617
646471,15,0,68,30,3,2,302,523,96,53,82
79000,40,62,218,151,73,21,542,819,342,182,370
164091,288,514,531,380,956,455,1961,3405,1293,254,649
3925,1490,1154,1603,1977,3480,1765,4751,6506,15259,5841,1696
100500808,28,1,54,54,16,6,145,324,302,99,35
105376885,0,0,0,0,0,0,0,0,0,0,0
5051,369,457,949,436,695,392,2232,2453,2853,1103,1431
101928216,6,5,1,1,2,9,13,5,8,7,2
2134,8,49,1,2,17,1,11,8,16,0,5
7780,44,43,525,369,156,49,9810,18538,433,61,2062
105376910,0,0,0,0,0,0,20,34,0,0,10
84676,1,12,27,14,25,20,82,99,35,5,42
149420,75,42,379,225,112,62,1420,2257,898,366,686
105376886,0,0,0,0,0,0,0,0,0,0,0
79927,1,3,0,0,0,0,0,1,6,0,0
110806296,0,0,0,0,0,0,0,0,0,0,0
51042,292,1994,265,166,1574,914,399,626,801,388,535
10256,0,0,0,0,1,0,2,2,1,1,2
378807,0,0,0,0,0,1,0,0,0,1,0
101928303,6,55,38,20,11,34,37,22,27,4,69
64793,150,145,329,211,137,130,1015,1538,952,321,503
83442,29705,63129,22880,10245,62839,29548,35846,40809,75788,27452,35380
91544,1112,1159,1031,454,3164,1320,2700,2920,6671,2703,1700
1043,3005,4748,971,326,11068,4890,2719,1429,12912,5657,1989
55057,0,0,1,0,1,1,0,0,1,0,0
257101,0,0,0,0,0,0,0,0,1,0,0
79727,0,1,0,1,0,1,0,0,1,0,0
79947,751,1292,1342,598,1633,868,1860,2603,3135,1260,2150
101928324,22,50,5,2,5,0,12,7,40,1,17
3151,4618,3442,13898,8396,8008,4124,28520,38149,27736,9864,21244
6195,1529,2115,3867,2510,3342,1659,8264,18560,6374,2117,6092
100302190,1,0,0,0,0,0,4,5,2,0,0
105376888,0,0,0,0,0,0,0,0,0,0,7
101928728,1,0,10,4,11,18,10,3,56,6,15
8289,838,635,1323,666,1056,797,3654,5874,3586,1450,1945
55650,179,177,636,299,358,266,2043,2288,1211,437,941
84243,583,1116,1755,779,1149,848,5207,7212,2766,1184,3629
2810,0,0,0,0,0,4,3,0,0,0,4
54707,390,735,646,331,766,594,1121,1575,1568,709,904
63906,356,997,628,399,783,551,1405,2136,1200,596,1166
10726,1987,4500,3282,1770,5588,3305,5864,7630,7171,3037,5871
8431,4,0,1,0,0,0,5,2,4,0,16
126695,0,0,0,0,0,0,0,0,0,0,0
388610,0,0,6,1,0,0,11,16,4,0,0
115572,0,0,11,8,0,1,52,59,7,6,11
101928391,0,0,4,0,0,0,0,1,4,0,0
6548,391,331,720,433,725,384,1683,3777,1174,403,1104
102723760,0,0,0,0,0,0,0,0,0,0,0
105376890,0,0,0,0,0,0,0,0,5,0,0
23038,339,557,661,345,345,308,2209,4252,1293,615,1029
84065,581,1333,962,436,2161,1120,1821,2598,2369,941,1616
644961,2,38,7,2,0,12,35,29,15,11,24
84958,0,0,3,5,9,15,6,20,19,1,2
9064,206,249,305,194,759,345,2187,3149,713,168,610
8547,0,0,0,0,0,0,0,0,0,0,0
388611,0,0,0,0,0,0,0,0,0,0,0
2827,4,0,1,2,0,2,0,0,10,0,0
10163,2701,2379,4326,2305,2856,2013,16072,22101,10357,3663,7140
105376892,15,0,2,5,0,9,14,14,25,4,6
27245,230,630,145,102,286,378,408,805,369,134,240
2268,2058,4166,2710,1279,4336,2535,10043,11913,7865,3977,4964
111216282,0,0,3,0,0,0,0,0,0,0,0
2537,2145,5728,2507,1530,3663,3115,3163,4630,5981,2299,3172
199870,115,99,303,155,250,129,775,1102,700,289,421
23673,683,1073,2283,1207,1098,930,7063,7294,4869,2461,3982
5511,300,582,898,533,597,304,2801,3410,2759,1222,1844
677774,2,0,0,0,0,0,1,3,1,0,2
9473,1123,1514,1839,928,3053,1529,3126,3775,6291,2564,3400
6118,770,1177,1987,1004,1593,992,3834,4243,5457,2431,3108
27293,0,0,2,0,0,0,7,1,11,12,6
55113,141,108,245,176,257,120,540,1034,593,219,337
2140,363,421,938,455,392,320,2453,3716,1547,728,1900
5724,1756,3451,9550,4649,4021,2915,20345,29149,8645,4717,24046
22826,1418,2073,3988,1968,2754,1543,6573,8014,9315,3888,6319
93974,1893,2623,2629,1573,3732,2331,3529,3987,8227,2793,4515
83667,409,881,782,532,993,733,2634,7283,1275,528,1311
54797,436,723,832,417,1417,624,1725,2368,2149,678,1506
65979,329,358,717,314,434,227,2282,3532,1973,648,1156
1104,189,322,676,435,390,198,1770,3191,1341,453,1174
8420,234,602,750,333,715,399,515,679,2261,1022,908
6080,744,550,11,16,61,416,37,81,172,45,56
26768,1078,705,1,17,30,690,63,114,198,64,93
54952,575,1322,655,372,1506,1039,1473,1878,2382,980,1231
85028,887,1491,2354,1589,2324,1580,3303,5339,6041,2076,3701
692212,110,108,181,95,170,109,188,296,351,106,159
677838,74,51,292,168,119,66,264,368,553,200,470
677825,20,6,108,55,28,49,148,291,255,111,162
692073,55,73,65,50,22,146,155,180,100,76,102
115273,569,852,3030,1788,2049,632,3754,5114,5548,1801,4377
6883,215,224,945,547,267,208,2408,3028,2309,1008,1680
105378616,11,3,8,3,7,2,35,25,28,8,14
26824,8,3,1,0,2,1,6,1,9,1,0
10691,195,413,359,196,330,193,851,1058,907,489,705
51441,636,830,1778,971,1027,814,4654,6767,5261,2278,3472
4985,20,44,37,15,53,79,70,58,52,13,88
2035,290,499,1289,543,295,243,3723,4976,1687,721,2162
399474,83,370,272,155,221,145,554,448,496,197,636
6429,424,351,1539,965,595,403,3814,5870,3379,1616,2276
51102,222,391,336,162,482,236,622,744,706,305,496
10076,0,2,3,3,8,6,7,33,4,1,4
101928460,0,0,0,0,0,0,0,0,0,0,0
107984933,0,0,0,0,0,0,0,0,0,0,0
107984934,0,0,0,0,0,0,0,0,0,0,0
101929406,0,0,0,0,0,0,0,0,0,0,0
105378617,0,0,0,0,0,0,0,0,0,0,0
105378618,0,0,0,0,0,0,0,0,0,0,0
4146,0,1,6,0,0,1,6,16,26,3,1
100129196,5,0,10,11,0,0,82,133,43,12,17
7805,33138,68805,51006,30558,85848,47298,97989,166754,127088,52416,76402
100616164,0,0,0,0,0,0,2,3,5,0,0
105378620,60,39,3,4,51,41,11,13,51,38,41
105378621,0,0,0,0,0,0,0,0,0,3,0
105378622,0,0,0,0,0,0,0,0,0,0,0
400748,0,0,0,0,12,9,0,6,5,0,0
9672,921,1404,1926,891,1637,991,2696,4272,3862,1553,2053
9698,523,347,971,610,648,406,3608,4955,2029,825,1735
692234,7,0,3,0,0,0,7,1,0,0,0
692235,6,0,1,0,9,0,11,4,0,0,0
692200,0,0,0,0,0,0,0,0,0,0,0
107984935,11,10,10,1,17,20,9,7,13,19,9
79570,0,0,0,0,0,0,0,0,0,0,1
9410,265,240,942,414,451,324,1580,1621,1963,842,1537
51538,912,2093,1400,799,2282,1284,2548,2562,3427,1482,2739
2170,3936,4920,7990,4755,9295,4934,12902,14081,18696,7234,13230
105378623,0,0,0,1,0,0,1,3,0,0,3
107985470,0,0,0,0,0,0,0,0,0,0,0
347735,113,193,141,72,365,252,816,1279,525,198,270
105378625,0,0,0,0,0,0,0,0,0,0,0
105379772,1,0,0,0,0,0,0,0,0,0,0
149086,0,1,0,0,0,0,0,0,0,0,0
284551,0,0,0,0,0,0,0,0,0,0,0
105378626,0,0,0,0,4,0,0,0,0,0,0
64129,0,0,0,0,0,0,0,0,0,0,1
3061,19,0,42,11,1,12,125,164,127,42,111
553115,950,1637,1719,752,2095,1221,2818,3021,4165,1696,2946
107985471,4,8,10,3,0,6,40,75,39,13,20
105378628,0,0,0,0,0,0,0,0,0,0,0
1307,0,1,0,0,3,4,0,0,1,0,0
101929444,0,0,0,0,0,0,0,0,0,0,0
576,0,0,0,0,0,2,0,4,0,0,0
100423028,0,0,0,0,0,0,0,0,0,0,0
90853,991,2358,304,110,1849,1228,239,238,1821,677,228
8073,4154,7859,8440,4164,8722,6156,15498,22758,21164,9618,13280
10657,1257,1183,2728,1384,1980,1286,5356,6275,9209,4129,4620
55116,241,434,502,261,585,315,1195,1602,1012,373,757
100847018,0,0,0,0,0,0,0,0,8,0,0
23633,659,1047,1362,655,1023,740,3180,4491,3045,1348,2400
200081,871,1424,1917,1075,1109,764,4169,5292,3566,1860,3122
79140,56,155,276,74,125,123,363,425,232,111,480
56063,308,626,396,216,817,436,565,678,1016,362,547
55721,38,68,79,38,199,16,120,194,202,38,91
149069,58,86,31,14,192,51,88,84,151,45,56
8668,2980,7101,5416,2785,7213,4186,10120,12379,12596,5494,10628
339483,94,130,111,97,307,174,175,541,512,221,123
84734,6,0,3,4,4,1,0,14,0,0,0
3932,1,4,0,0,0,1,0,0,0,0,0
3065,436,470,1180,633,627,411,2065,2702,3177,1445,1608
65108,63,379,87,22,97,94,57,33,495,482,238
105378629,0,0,0,0,0,0,0,3,6,0,0
81629,94,158,115,87,184,153,375,396,286,98,243
100128071,26,3,5,3,39,9,15,20,22,10,24
55108,694,591,1826,811,680,494,4718,4466,2520,1214,3584
728116,0,1,0,0,1,0,0,4,0,0,0
653121,41,29,35,26,162,68,113,249,215,85,82
102723870,1,0,5,2,0,0,11,19,22,7,9
339487,496,696,1151,607,1333,882,1801,2130,2975,1102,2124
5928,594,757,2092,1051,1036,634,3920,4986,5417,2178,2981
81493,315,676,969,535,737,442,1748,1856,2880,1138,1619
57648,79,160,171,92,144,109,346,507,171,113,247
8565,832,1606,2571,1366,2323,1257,6579,13334,5340,2124,4241
64766,322,270,593,405,311,231,1852,2943,1562,521,785
252995,114,156,98,79,237,111,1094,1966,277,95,184
105378631,0,0,0,2,0,0,0,15,0,0,0
3208,2,0,0,1,7,13,4,3,2,0,3
113452,17,0,5,13,8,38,38,45,22,16,16
105378632,0,0,0,0,0,0,4,1,0,0,1
127544,362,1056,2172,1093,685,611,5983,12360,2978,1992,5207
204,976,1392,3486,1400,1776,925,6285,6584,5873,2366,5976
105378635,0,0,0,0,0,0,0,1,0,0,4
113451,9,0,16,4,0,8,34,58,1,0,19
112268224,0,0,2,0,0,0,1,3,9,0,0
55223,45,14,120,57,97,21,382,764,284,87,222
149076,334,191,617,418,608,224,2472,4207,1598,325,1157
127550,0,0,0,5,1,0,0,0,0,0,0
1912,1402,2710,2146,1129,3165,1616,3268,6392,5355,2224,3041
100500853,15,0,27,9,0,4,78,167,55,28,28
101929464,0,0,0,0,0,0,3,1,0,0,0
7579,40,15,118,53,70,23,316,452,259,134,175
114784,0,0,0,1,9,0,8,8,0,0,2
105378638,0,0,0,0,0,0,0,0,0,0,0
127540,0,0,0,0,1,0,0,0,0,0,0
402779,0,0,0,0,0,0,0,0,0,0,0
84970,0,0,0,0,0,15,0,0,0,1,0
105378639,0,0,0,0,0,0,0,0,0,0,0
105378640,0,0,0,0,0,0,0,0,0,0,0
105378641,0,0,0,0,0,0,0,0,0,0,0
693137,0,0,0,0,0,0,0,0,0,0,0
105378642,2,17,2,0,12,0,2,2,6,8,2
2709,0,0,0,0,1,0,0,4,0,0,0
127534,0,0,0,0,0,0,0,0,0,0,0
2707,0,0,1,0,0,0,1,0,0,0,0
2701,3,1,0,0,0,0,0,0,0,0,1
113444,775,2125,1438,757,2161,1280,1278,1197,3189,1505,2445
58512,1,12,2,0,9,13,0,1,14,5,22
653160,19,13,64,32,59,65,133,141,179,89,87
100506144,164,24,1062,476,252,125,2199,2361,2112,1126,1741
9204,267,130,677,423,249,219,2248,2621,1661,599,1211
79830,92,86,168,59,75,47,535,604,409,152,192
105378644,0,0,0,0,0,0,12,7,0,0,3
6421,1506,3533,3938,2274,2685,2617,5146,7693,11171,6202,6158
9202,320,488,1099,568,410,256,2961,4830,1751,591,1617
100861513,6,18,2,0,0,5,11,14,4,6,3
79932,860,1951,1338,779,1722,960,3863,6761,2585,989,2262
23154,73,98,198,75,99,74,259,314,424,192,337
339488,20,49,55,39,65,1,242,492,153,60,77
105378645,4,10,8,15,17,0,25,57,68,17,16
5690,2519,4354,8240,3762,4490,2524,15914,14566,11204,4596,18717
105378646,0,0,0,0,0,0,0,0,0,0,0
127703,519,830,1066,513,986,811,1299,1218,2105,836,1653
63967,44,17,72,59,32,19,153,192,147,65,56
192670,470,424,901,500,691,401,2577,3800,2216,859,1352
26523,906,1468,1579,852,1737,932,4293,6656,2509,1114,2606
192669,370,422,674,361,438,294,1916,3018,1400,488,1053
105378647,0,0,0,0,0,0,0,0,0,0,0
27285,0,15,2,0,0,0,8,1,0,0,0
54936,513,1013,1189,501,1409,773,2034,2634,2785,1113,2089
1296,141,77,666,328,404,214,2357,2463,1282,471,1302
27095,1165,2665,3116,1736,2605,1727,4953,6244,6337,2684,5593
55700,2099,4607,4381,2225,3642,2204,8106,14351,7444,3056,6777
9967,1159,1678,2288,1288,2001,1374,4829,7471,6579,2373,3689
79729,636,746,1796,1362,1690,912,7313,19491,2646,1146,3459
55194,396,2547,358,243,1308,1127,729,1582,855,297,557
83931,1971,7158,3906,1889,4444,4007,12486,18499,6410,3882,7762
84967,505,1185,1515,1045,1628,875,1942,2310,2688,1054,2838
127700,88,103,118,51,134,66,328,367,314,95,150
109616970,2,0,0,0,0,0,0,4,0,14,13
107984940,1,0,9,8,43,19,24,36,25,1,20
64960,1140,1686,2160,1500,2755,1450,3290,5208,4825,1805,3671
1441,106,162,213,230,231,165,608,2208,667,255,273
107984941,0,0,0,0,0,0,0,0,0,0,0
105378648,0,0,0,0,0,0,0,0,0,0,0
2899,0,0,0,0,0,1,2,0,0,1,0
100422898,0,0,0,0,0,0,0,0,0,0,0
107984942,0,0,0,1,0,0,3,22,1,0,1
728431,232,464,420,229,303,321,1034,1530,640,265,1015
80149,134,787,650,175,152,489,1177,2570,675,1450,1787
102465438,0,0,0,0,0,0,1,9,0,0,0
64769,324,257,794,538,442,256,3186,3664,2566,1004,1571
100847010,0,0,0,0,0,0,3,5,2,0,0
105378649,5,0,6,5,0,5,50,103,6,7,8
79753,204,143,385,211,196,188,1535,2242,983,443,682
7802,86,164,48,55,214,136,81,149,246,88,114
29889,687,843,1584,744,1153,910,3096,4532,4509,2168,2579
284654,0,0,0,6,0,1,1,0,1,0,0
54955,38,17,167,57,18,9,514,857,381,175,241
55143,22,15,54,51,44,1,117,92,128,51,75
284656,0,1,3,1,0,4,7,22,12,10,14
105378650,0,0,0,0,0,0,0,0,0,0,0
149175,41,56,134,65,65,44,413,389,329,80,229
79693,92,148,298,174,170,151,670,965,655,650,513
127687,1238,4838,1483,648,3158,2303,1219,1692,2511,1511,2705
4520,374,1402,1009,486,521,764,2117,3096,1558,1628,2115
3633,297,416,741,449,727,378,2197,3369,1408,534,1578
105378651,7,0,2,0,16,7,16,28,1,3,2
10946,1130,2496,2955,1602,2502,1586,6321,8124,6455,2749,5264
2275,300,358,304,193,477,407,641,1671,777,245,452
51118,391,244,1161,550,581,488,1936,2087,3157,1366,1732
5453,2,0,15,4,0,0,22,80,4,0,3
107985103,1,0,0,0,0,0,0,0,0,0,1
105378653,0,0,0,0,0,0,0,4,0,0,0
100500801,0,0,0,0,0,0,0,0,0,0,0
105378655,0,0,0,0,0,0,5,0,0,0,0
105378654,0,0,0,0,0,0,0,0,0,0,0
339442,0,0,0,0,0,0,0,0,0,0,0
105378657,2,0,0,2,0,0,4,1,17,0,2
107984943,0,1,0,0,0,0,0,0,0,0,0
105378656,0,0,0,0,0,0,0,0,0,0,0
105378658,0,0,0,0,0,0,0,0,0,0,0
105378660,0,0,0,0,0,0,0,0,0,0,0
64121,634,864,2064,1259,940,627,5176,8124,4335,2189,3717
100527950,183,207,338,168,306,177,704,679,993,474,588
26292,169,207,332,163,281,171,700,666,974,466,571
105378663,5,0,5,4,9,6,2,8,15,6,4
81025,11,0,7,5,27,6,5,13,20,8,17
54933,4,5,17,5,12,13,17,9,12,6,14
105378662,11,5,22,17,12,13,30,15,34,7,6
79647,328,335,1270,647,539,480,2862,4422,3181,1650,2010
4725,4231,10707,5279,2963,12206,7223,6663,7559,15746,6190,9924
23499,2076,1277,2777,1866,1467,1272,8587,14353,5560,1972,4677
643314,91,55,6,3,21,36,20,67,31,23,12
105378950,0,0,0,0,5,1,0,0,2,0,0
353500,22,45,20,13,74,22,54,79,70,7,32
192217,0,1,1,0,0,1,1,0,4,1,0
728448,48,62,45,15,77,50,65,103,127,52,62
8761,1041,615,3126,2130,1460,1030,11919,16153,7537,3111,5301
101929516,41,20,241,130,7,11,1140,1946,389,176,280
677834,9,0,0,0,0,0,1,3,0,4,0
26508,3,0,1,1,19,1,2,7,49,19,5
84618,0,0,0,0,0,0,0,0,0,0,0
51440,0,0,0,0,0,0,0,0,0,0,0
10450,623,1001,1246,833,1527,581,2797,3852,3279,1326,2156
656,15,41,8,11,42,8,47,73,39,7,20
64064,0,1,1,0,11,0,1,0,8,1,0
105378666,0,0,0,0,0,0,0,0,0,0,0
101929536,2,0,1,1,0,3,13,0,0,0,9
105378951,0,0,0,0,0,0,5,3,0,0,0
107985740,0,0,1,1,0,0,0,2,0,0,4
105378665,0,0,0,1,0,0,0,1,0,0,2
105378667,0,0,0,0,0,0,0,0,9,0,0
54802,186,198,567,355,341,306,1368,1917,1506,628,1011
4610,75,0,356,180,153,38,4119,7812,898,223,753
105378668,0,0,8,4,14,0,137,249,19,3,9
84879,321,1376,800,582,1176,896,5826,13851,1448,839,1527
105378669,0,1,0,1,0,0,7,8,10,0,0
10487,3727,3502,9536,4456,5414,3270,19562,23625,25912,11217,13721
5538,12797,18327,34907,19282,23665,14100,70427,93612,80963,33402,58573
105378671,0,0,0,0,0,0,0,0,0,0,0
6018,98,131,415,192,112,132,1513,2778,1070,529,698
127391,1,33,4,1,0,0,0,0,0,0,0
10269,334,406,1273,605,580,418,3102,4574,3099,1388,1924
1298,142,188,458,187,538,322,1451,1027,1109,660,865
107984945,6,0,17,5,0,0,63,193,35,11,23
64744,1367,1966,3105,2054,2616,1852,8857,14049,6855,3007,4939
65243,49,61,135,65,70,59,364,562,381,139,211
339559,52,0,147,51,69,10,299,460,423,152,187
105378672,2,9,5,5,0,18,3,5,7,1,15
64789,174,102,240,94,164,159,321,338,895,403,325
127396,24,41,75,27,70,25,248,181,238,105,74
105378673,2,0,0,0,0,0,0,0,0,0,0
9783,120,194,204,129,148,122,205,175,421,144,251
105378675,10,0,0,1,0,0,4,1,21,3,0
105378674,0,0,0,0,0,0,0,0,0,0,0
100130557,16,18,75,21,18,7,198,292,147,23,53
4802,407,712,1120,589,675,529,2791,3871,2518,1027,1895
407034,0,0,0,0,0,0,0,0,0,0,0
407031,0,0,0,0,0,0,0,0,0,0,0
9132,0,0,2,0,0,2,40,8,0,0,0
105378676,0,0,0,0,0,0,0,0,0,0,0
163732,0,57,4,1,11,11,0,6,33,28,9
1503,187,283,429,193,245,212,491,453,1319,782,776
100507178,1,0,10,5,0,6,18,25,9,15,23
200172,3,6,2,4,0,4,0,4,8,6,11
22955,29,15,41,59,68,44,111,492,125,76,131
100132074,0,0,0,0,0,0,6,11,0,0,0
101929901,6,0,0,0,7,0,6,3,5,0,0
105378678,0,0,0,0,0,0,0,0,0,0,0
1907,0,0,1,0,0,0,0,0,0,0,0
59269,189,230,358,143,84,217,574,1211,453,298,808
2981,0,0,0,0,0,0,0,0,0,0,0
2980,0,0,0,0,0,0,0,0,0,0,0
22887,238,128,564,302,125,167,2088,2981,1504,664,996
284716,0,9,8,6,0,7,15,15,10,0,28
84217,6,24,25,17,7,18,150,196,66,9,33
728621,46,32,139,77,49,34,393,483,369,142,187
79717,600,469,1811,1011,1135,795,2576,2925,5253,1796,2663
10465,442,519,854,447,930,493,1231,1680,1691,785,1194
4904,11681,8198,30472,16127,17876,9232,69493,77492,82866,34410,46909
149461,0,0,0,0,0,0,0,0,14,0,0
64175,466,291,788,507,840,518,1937,3743,1801,777,1322
79078,338,559,438,240,804,404,877,1340,1278,512,787
105378683,1,0,0,2,7,0,1,2,9,0,0
100129924,4,17,7,6,16,12,35,47,13,6,12
107984946,0,0,3,4,9,0,5,8,7,7,6
374969,288,245,671,358,577,397,925,1068,1345,518,1108
114625,237,327,745,360,344,135,2042,3028,1057,364,1054
51058,174,235,619,382,533,160,1508,1935,1057,300,971
339539,3,0,0,0,1,0,0,0,0,3,0
6513,14,29,32,21,37,4,259,340,98,49,131
440584,0,0,1,0,0,0,6,4,8,8,10
440585,7,0,8,8,22,4,28,51,50,0,22
10969,678,989,1347,590,1458,920,2013,2491,3577,1675,2315
102465439,0,0,1,0,0,0,4,1,4,0,1
149465,0,1,2,0,0,1,0,2,2,0,0
105378685,0,0,0,0,0,0,0,0,0,0,0
128218,0,0,0,0,0,0,0,0,0,0,0
149466,0,0,0,0,0,0,5,6,0,0,6
7075,143,211,243,83,234,145,441,777,620,223,273
4352,23,76,10,7,29,35,78,48,70,11,41
105378687,22,13,60,38,97,37,148,82,110,23,129
991,16,29,86,84,84,29,276,556,72,24,82
64834,1666,2419,3752,1631,3481,1752,6489,9998,7096,2692,5723
102466723,3,0,6,1,0,0,10,10,7,4,3
112268225,25,236,31,26,97,89,87,131,141,48,60
112950,621,1032,1692,985,1266,731,3883,4295,3702,1530,3414
107984947,69,101,153,91,158,98,354,444,216,104,307
23334,670,589,609,320,1209,759,1709,2454,1972,626,1140
100873952,13,1,34,18,1,17,114,195,124,33,61
102465440,0,0,0,0,0,0,0,0,0,0,2
81888,293,454,297,170,1034,493,562,779,1057,334,575
5792,8,32,38,17,21,14,60,400,46,32,121
9682,419,191,800,390,518,285,2146,2835,1550,543,1059
100132774,28,0,105,32,9,12,274,363,176,84,130
6487,121,210,147,99,336,116,472,579,443,161,305
101929592,0,0,0,0,0,0,1,5,1,0,0
102464830,0,0,0,0,0,0,0,0,0,0,0
9048,0,0,0,0,0,0,0,4,0,0,0
105378688,11,0,25,15,0,0,142,169,21,37,57
101929609,16,21,20,13,7,13,136,235,15,3,29
9670,679,975,1514,758,1589,638,4411,7188,2731,893,2670
1802,148,151,450,227,222,155,915,1176,885,405,894
533,6534,14031,11815,6407,16296,9204,28018,41243,21223,8445,23538
8704,154,338,246,91,253,134,626,1085,443,173,414
149473,90,50,70,70,89,110,207,330,241,46,155
6536,18,38,11,9,10,17,8,36,35,2,5
