"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ASGR1",424.267385947654,8.72882997059517,0.307423504056707,28.3935023035358,8.93972480524316e-140,2.074713921246e-139
"CARMIL1",424.200097371851,8.72860114180272,0.226928124660662,38.4641663736264,1.57244495948858e-254,4.25809863910027e-254
"BTBD19",423.895003656544,8.7275631515855,0.122852307612543,71.0411006613799,0,0
"RBFA",423.839596753302,8.72737456599607,0.0993609168899273,87.8350848519676,0,0
"N6AMT1",423.70055906649,8.7269012220921,0.0968433055974065,90.1136239439333,0,0
"REPS2",423.545538102526,8.72637328108609,0.207913636185658,41.9711445635716,1.43173580900395e-302,4.14191177662749e-302
"FRS2",423.507728036611,8.72624448542044,0.153298693324617,56.9231498075603,0,0
"PEX12",423.420495779018,8.72594729483843,0.294252608944746,29.6546131778799,3.0384538406386e-152,7.18791032177094e-152
"ZWILCH",422.972012921785,8.72441839648936,0.15584845276981,55.9801412297332,0,0
"GTF2IP20",422.847638718172,8.72399411207432,0.163489310857692,53.3612507527667,0,0
"MROH6",422.840518995334,8.72396982040431,0.220943398539229,39.4850892947379,4.71864147721299e-268,1.30132043426184e-267
"AC090114.2",422.440586564198,8.72260464005342,0.26574376825105,32.8233647677229,5.69513046006454e-186,1.40839934385506e-185
"SNORD15B",422.426998404619,8.72255823379807,0.673675475952469,12.9477152503819,1.00816040020141e-30,1.8623674340199e-30
"PPP1R12B",422.272697910583,8.72203116231693,0.26245547841094,33.2324218001668,1.42600471872507e-190,3.55133777896189e-190
"RPS28",421.903594257124,8.72076956790995,0.285903401220044,30.5025037502022,6.48672696159572e-161,1.55242289258612e-160
"DNAJC24",421.902564917812,8.72076604809037,0.261992283685655,33.2863469313232,3.54786805881691e-191,8.84170545706531e-191
"SLC4A7",421.759975898463,8.72027838279031,0.222010589402209,39.2786596633555,2.96833241536395e-265,8.14906662019667e-265
"HILPDA",421.458601425621,8.71924711643156,0.240885883263327,36.1965881865315,1.27855117659961e-225,3.33623995763926e-225
"FTCDNL1",421.268978803178,8.71859787312192,0.118790327920437,73.3948464134338,0,0
"SH3BP5-AS1",420.810575988025,8.7170271532779,0.193841911383931,44.9697750658918,0,0
"AC060780.1",420.401858224546,8.71562523596685,0.163010440988666,53.4666686569657,0,0
"PEX7",420.308818528857,8.71530591586819,0.122052867245226,71.4059908019826,0,0
"PPP1R3B",420.274122035403,8.71518681647501,0.174200571355701,50.0296109745784,0,0
"IFIT1",420.22797796629,8.71502840682976,0.195816387815213,44.5061238442101,0,0
"POLR2I",420.199712162682,8.71493136353815,0.393831082408968,22.1286022175575,9.51310040186111e-86,2.03195226106218e-85
"TTPAL",420.077764818208,8.71451261417219,0.114449895322437,76.1426001275142,0,0
"MROCKI",419.979221708398,8.71417414271426,0.241393224375031,36.0994976775977,2.16774989918517e-224,5.64666568765335e-224
"TNIP3",419.979189031191,8.71417403046288,0.758212817848531,11.493044993871,1.29318718492569e-24,2.31333990938493e-24
"DLL1",419.910981910277,8.71393970917013,0.212502190274829,41.0063524422991,7.93861477689513e-289,2.24953933758111e-288
"RRAGB",419.891966495348,8.71387437611819,0.24522343655868,35.5344272896732,1.70964788030453e-217,4.40781582754366e-217
"SPDL1",419.617559414795,8.7129312403081,0.208058152590115,41.8773844323852,4.11550460855441e-301,1.18788640617971e-300
"AC007182.2",419.408422892185,8.71221202484482,0.29113270787348,29.9252258136209,6.25762574087548e-155,1.48558054618751e-154
"ARMCX5",419.367572195763,8.71207149841693,0.249694223887618,34.8909612836621,9.19022542208611e-210,2.34566403372378e-209
"EFNA4",419.348197871332,8.71200484593995,0.176729323581097,49.2957516579991,0,0
"TTC28-AS1",419.328539050758,8.71193721157808,0.141188787718013,61.7041717857783,0,0
"ZNF510",419.257276308534,8.71169201209302,0.197842812239216,44.0334016358378,0,0
"TMEM186",419.182991646412,8.71143637047361,0.278580359169451,31.2708203709894,5.88082337941926e-169,1.42374885049918e-168
"AC068580.3",419.124871900315,8.71123632685419,0.330799458468399,26.3338893213042,1.71817420150671e-120,3.86691747959579e-120
"SEC24C",418.901178011922,8.71046613105619,0.265382858799605,32.8222635420233,6.82454380479572e-186,1.68753802506228e-185
"PGM1",418.761161329331,8.70998383319938,0.126217404506985,69.0077875331158,0,0
"GFOD2",418.644268349925,8.70958106312691,0.121932582328604,71.4294809213086,0,0
"PIBF1",418.556679406151,8.70927919023578,0.299478042807533,29.0815283437424,1.96136429813266e-146,4.59589800368923e-146
"TRMT44",418.505304161318,8.70910209746967,0.112797618339247,77.2099821405486,0,0
"PYROXD1",417.750093096463,8.70649633956877,0.246245835118141,35.3569283126826,2.64913690608743e-215,6.8082863439474e-215
"LLGL2",417.206359344557,8.70461733834413,0.169590614775719,51.3272349997424,0,0
"CXCL10",417.152997023196,8.70443280021697,0.472608360524197,18.4178561516821,4.78048768176706e-60,9.69814861121754e-60
"PTER",417.032958797965,8.70401759650311,0.192420335580571,45.2343956798606,0,0
"ENKD1",417.0313599511,8.70401206539863,0.208325197639325,41.7808895132692,1.16966310350622e-299,3.3653928680127e-299
"DGKH",416.826520581464,8.70330326176291,0.157511561640363,55.2550122106888,0,0
"FAR2",416.755718310534,8.70305818435931,0.190590544364097,45.66364093978,0,0
"DEXI",416.753573069777,8.70305075809968,0.18833856950514,46.2096042301211,0,0
"C8orf76",416.543188700459,8.70232227694706,0.177866872623623,48.9260431050681,0,0
"MBD5",416.340983378046,8.70162176988641,0.166570106267168,52.2399965089147,0,0
"FAM131A",416.19580815671,8.70111862437709,0.148405628762079,58.63065098647,0,0
"P2RY1",416.00936444724,8.70047219383709,0.253429445745689,34.3309443314169,4.32527152555088e-203,1.09441108329179e-202
"TSNARE1",415.967748404836,8.70032786472726,0.214831209363591,40.498435448466,1.15609070912895e-281,3.25064303234092e-281
"AC122718.1",415.566227918083,8.69893460437575,0.456150899141785,19.0703002465679,3.26363554158975e-64,6.68270730527291e-64
"DNAH14",415.397105539187,8.69834735338432,0.158067151240744,55.0294434049508,0,0
"ADCK5",415.387209326693,8.69831298293116,0.175871126403296,49.4584481308476,0,0
"LRWD1",415.281939713964,8.69794732122523,0.200928326859113,43.2888058005084,0,0
"KBTBD7",415.21420859907,8.69771200323131,0.429255196180388,20.2623336435425,3.2749544857565e-72,6.83398717483597e-72
"PRKY",415.167710877679,8.69755043412543,0.183501064538313,47.3978200399457,0,0
"RPL35P1",415.076378844286,8.69723302320059,0.274402878101732,31.6951231829871,1.9503349336564e-173,4.75023203171508e-173
"NT5C3B",414.988119742453,8.69692622542951,0.138416772324716,62.8314479478481,0,0
"TNFAIP8L3",414.799539954063,8.69627048386231,0.343068312147367,25.3485098330119,9.24410159928397e-112,2.05701061291288e-111
"DPY19L4",414.741833997495,8.6960697654892,0.232241471268177,37.4440866138311,4.18516753234578e-241,1.11365273427355e-240
"FAM200A",414.543728532296,8.6953804835565,0.147691949096947,58.8751149722369,0,0
"TRANK1",414.473557054247,8.6951362521143,0.253829769342809,34.255778093432,3.51352602130324e-202,8.88046318711123e-202
"GPAM",414.435558920138,8.69500398255995,0.261041974537359,33.3088347112375,2.75330432104945e-191,6.86290290660567e-191
"BMERB1",414.270080021993,8.69442781756799,0.11689915183684,74.3754568014584,0,0
"SBDSP1",414.20137069191,8.69418851756576,0.431149749563171,20.1651248235085,1.55957552255582e-71,3.24990307844201e-71
"DOP1A",414.156834777387,8.69403338723046,0.284936470813845,30.5121817589664,6.882720962395e-161,1.64703849130197e-160
"BISPR",413.801162299349,8.69279388727123,0.174911130044683,49.6983461547047,0,0
"PTPN22",413.245299193413,8.69085459823624,0.218808021507605,39.7190858833948,6.04787575915709e-271,1.67333986109432e-270
"TAF9B",413.022603169945,8.69007692684045,0.149804115419441,58.0096007543509,0,0
"PFKP",412.898413111868,8.68964306360478,0.109703721462196,79.2101028824187,0,0
"RNA5SP498",412.64856694066,8.68876981992053,0.698436570817602,12.4403133841478,1.73787366926594e-28,3.17715562635805e-28
"SPAG5",412.535891797454,8.68837583317096,0.200446329364877,43.3451481037365,0,0
"MAP4K3",412.492515845704,8.68822413349623,0.264290236964948,32.8737990221278,2.39632529058961e-186,5.92954222205783e-186
"SECTM1",412.394125672387,8.68787997222935,0.191388528381856,45.3939431254489,0,0
"CRTC1",412.307036717918,8.68757527324522,0.126542564459332,68.6533840242919,0,0
"TMEM71",411.862248015033,8.68601808219217,0.400866719524126,21.6680948034385,3.08100311303808e-82,6.53916704745207e-82
"HDAC4",411.757972687621,8.68565277426318,0.139723137127541,62.1633106214529,0,0
"NBPF15",411.676370546588,8.6853668328143,0.271052847196813,32.0430754468622,3.76153508243949e-177,9.19855792834838e-177
"CROT",411.670895445735,8.6853476455256,0.266586472267179,32.5798513767831,4.68290180164467e-183,1.15348124122191e-182
"EXOG",411.361666864125,8.68426355096455,0.167997481057499,51.6928200131303,0,0
"CCDC142",411.323300069129,8.6841289877061,0.134331675516317,64.6469193087022,0,0
"NETO2",411.281247416538,8.6839814826781,0.174450671165033,49.7790087288511,0,0
"ID3",411.267075278108,8.68393176870199,0.263410924688845,32.967242262104,2.26969616574439e-187,5.62714853015063e-187
"GEMIN2",411.26220796747,8.68391469442861,0.296654150798762,29.2728575381351,3.16734855444498e-148,7.44783401771375e-148
"TP53BP1",411.225963626567,8.68378754480453,0.265226235455789,32.7410579495709,7.70089959124241e-185,1.90165224018921e-184
"AC022968.1",411.178911198959,8.68362246235883,0.248850928671444,34.8948766585627,1.23870237355566e-209,3.16033007334992e-209
"FUZ",410.821908775027,8.68236931115396,0.140441366609872,61.8220223908277,0,0
"ZKSCAN2",410.657174765129,8.68179069400572,0.160186607818293,54.1979807940865,0,0
"SLX4",410.625911695417,8.68168085836828,0.125942749949893,68.9335500600261,0,0
"AF201337.1",410.590901089696,8.68155784669464,0.137461379395672,63.1563416929307,0,0
"KPNA5",410.381140500162,8.68082062166492,0.200256193009736,43.3485750987131,0,0
"POLA1",410.164007647234,8.68005708903505,0.124085097306588,69.9524542225119,0,0
"FNTB",409.958950826531,8.67933564974004,0.120276649411206,72.1614352596971,0,0
"FSD1L",409.479171254983,8.67764625875606,0.216784263803799,40.0289490874198,4.83102887887305e-275,1.34528826066824e-274
"KLF9",409.413478946264,8.67741479015467,0.215208833457665,40.3209043548003,4.95727473475045e-279,1.38849517496279e-278
"PRDM15",409.322562158939,8.67709438115308,0.160302129456264,54.1296264159766,0,0
"EDC4",409.31779480919,8.67707757809229,0.218796517830556,39.6582069227087,5.18237947298473e-270,1.43215985175252e-269
"TXNP6",409.091204143326,8.676278707995,0.156924662776319,55.289452623277,0,0
"TCAF1",408.995473312449,8.67594106554365,0.101844235357667,85.1883372198201,0,0
"CCDC32",408.735359877514,8.67502324672094,0.240005386327093,36.1451189886969,1.08370398125654e-224,2.82433275967043e-224
"HIC2",408.730049035121,8.67500450115471,0.170790982814218,50.7931060423204,0,0
"GGT7",408.684822697876,8.67484485685465,0.125143787797872,69.3190210197728,0,0
"CCDC9B",408.474891693016,8.67410359068362,0.258424571149665,33.5653206353201,4.36036549791903e-194,1.09006996024983e-193
"FBXO46",408.217555329244,8.67319441634389,0.151386354602073,57.2917845808617,0,0
"ASB3",407.964458718139,8.67229966191136,0.118483898188636,73.1939089993844,0,0
"YAE1",407.734369032079,8.67148576039146,0.224806669399675,38.5730805209109,1.58077632517535e-255,4.28567522671102e-255
"PPT2",407.375374039472,8.67021496137715,0.157454864372511,55.06476408925,0,0
"DGKD",407.311962086569,8.66999037433347,0.20592243622972,42.1031847382649,5.92752275709042e-304,1.71791515843163e-303
"H2BC21",407.23818377988,8.66972902861273,0.264593353368252,32.7662389030102,4.81823895233565e-185,1.19015739338943e-184
"TPRG1",407.16501391565,8.66946979141708,0.271807603421788,31.8956117572763,1.83264649006861e-175,4.47172068499917e-175
"RNF217",406.898879727337,8.66852649816856,0.160167272165755,54.1217090167936,0,0
"PRELID1P5",406.823183950785,8.66825808730288,0.225480914353262,38.4434226380788,8.35293650867883e-254,2.25880726751906e-253
"PCSK6",406.591754946538,8.66743714962449,0.149524464772347,57.9666823273422,0,0
"CIBAR1",406.36499057991,8.66663230524017,0.162660212593708,53.2805912831777,0,0
"CILK1",405.901148578622,8.66498461221077,0.254036738410466,34.1091791149126,2.69907181874639e-200,6.80031438633272e-200
"OLMALINC",405.827741540375,8.66472367787266,0.233993590990384,37.0297478712942,1.24187863235824e-235,3.28091083151151e-235
"MTMR9LP",405.697266817902,8.66425977291654,0.23086592885027,37.5293999251653,5.7753047120809e-242,1.53871093407184e-241
"POFUT2",405.685806212032,8.66421901742187,0.130647244396659,66.3176560472749,0,0
"RAD18",405.660145325283,8.66412775959529,0.120590268265125,71.8476530838018,0,0
"FFAR2",405.510247017783,8.66359456077696,0.488796396504533,17.7243421243115,1.06102377456119e-55,2.12789985896551e-55
"MAP3K20",405.438982099784,8.66334099732229,0.165493083271636,52.3486590862685,0,0
"PDP2",405.308139845222,8.66287533924389,0.167471178655082,51.7275593855207,0,0
"ZBTB39",405.275796607034,8.66276020883662,0.301666426337834,28.7163550614521,1.2157213921285e-142,2.83071456156386e-142
"NXT2",405.235175072055,8.66261559762428,0.240218738920217,36.0613648900279,1.40086801415686e-223,3.64383165010938e-223
"ALOX12-AS1",404.845561540486,8.66122785063118,0.241068925176983,35.9284293663003,6.06995758055717e-222,1.57500826119218e-221
"ANKS3",404.836650806849,8.66119609626871,0.182447575950004,47.4722453897778,0,0
"NCKAP5",404.699308977018,8.66070657538626,0.366727124720868,23.6162148681483,3.34327685207155e-97,7.27415647451915e-97
"ZFP30",404.455251364268,8.65983628252618,0.190158704573669,45.5400466780697,0,0
"MANEA",404.326211093345,8.6593759214295,0.268121549544874,32.2964563502205,8.68630763780921e-180,2.12949240991639e-179
"IMPA2",404.205040021363,8.65894350052873,0.180235243715468,48.0424545279188,0,0
"TXLNB",403.860324539514,8.65771261162256,0.346289646170436,25.0013614538201,1.16911910467019e-108,2.58886544736955e-108
"ZSCAN25",403.84156666456,8.65764560201549,0.139189312341042,62.2005056020573,0,0
"MTA1",403.839082986257,8.65763672922555,0.190332079437218,45.4870075229821,0,0
"NAB1",403.595364540747,8.65676579436646,0.229334130895245,37.747393990477,1.06050795898494e-244,2.83589499601645e-244
"PLAG1",403.580207724957,8.6567116136808,0.241395497849008,35.8611146057726,4.31343383212269e-221,1.11797879730333e-220
"DALRD3",403.150922598314,8.65517621345013,0.120976586768875,71.5442255780103,0,0
"MCEE",402.344039820991,8.65228585106402,0.240931084001082,35.9118703463982,1.10832994368253e-221,2.87526385960735e-221
"ZNF561-AS1",402.312270602387,8.65217193088826,0.13868753026412,62.3860841303531,0,0
"PMS2P1",401.851411337135,8.65051833855563,0.137809695080158,62.7714786940353,0,0
"PARS2",401.821411709896,8.6504106322547,0.114204544770387,75.7448895720108,0,0
"RUFY2",401.609451954128,8.64964941356261,0.154857355582142,55.8555929167634,0,0
"PRELID1P6",401.249276003756,8.64835497887762,0.254122854054953,34.0321810528991,2.64576192234531e-199,6.65217153487432e-199
"C7orf31",401.109645359182,8.64785284838426,0.279011204368772,30.9946436307063,1.0263381670593e-165,2.47558368347168e-165
"SNRPGP2",401.102396349849,8.64782677520343,0.184089501257923,46.9762083992349,0,0
"CDK5RAP3",400.926798609463,8.64719504260594,0.273578104816774,31.6077744905694,3.07244320130467e-172,7.47322480500825e-172
"ZNF174",400.908515151615,8.64712924990882,0.182034852659834,47.5026025157258,0,0
"PIGL",400.355286834492,8.64513704740462,0.152133928393548,56.8258319409257,0,0
"RAB40B",399.402398027091,8.64169918457816,0.166389671917244,51.9365119541567,0,0
"CCDC200",399.295697278538,8.64131371566915,0.336940710646321,25.6463925035753,3.6508928042052e-114,8.15181363739194e-114
"AC005670.3",399.221626638415,8.6410460662587,0.174848718660933,49.4201280537574,0,0
"NAA80",398.982147206731,8.64018038305807,0.176187735890101,49.0396243496056,0,0
"NUDT22",398.925697075,8.63997624839308,0.143367535166717,60.2645238920092,0,0
"LGI2",398.867680013264,8.63976641730196,0.360053007401371,23.995817948191,3.22585913559395e-100,7.04941759415621e-100
"PSMA6P2",398.820406297065,8.63959541924602,0.156521063333737,55.1976534993538,0,0
"RALGPS2",398.504854939389,8.63845349028737,0.209671563589853,41.1999287952342,6.98759511371397e-291,1.98557855123644e-290
"B3GNT5",398.379408631047,8.63799926932528,0.232984168879888,37.0754773204289,5.08653756157057e-236,1.34436712374968e-235
"POC1A",398.318850459756,8.63777994670827,0.200659955124816,43.0468547714732,0,0
"SLC2A13",398.009968966675,8.63666075621869,0.220726871027896,39.1282706813126,1.36394362156151e-262,3.72919680481077e-262
"MARCKSL1",397.675164731199,8.63544665677599,0.413028560321702,20.9076259763973,1.32644586053212e-76,2.78990992829217e-76
"BCAR1",397.654768634263,8.63537266145235,0.267252407224606,32.3116740130799,7.95190983828851e-180,1.94963885178807e-179
"MED30",397.55168343866,8.63499861896079,0.135864866382456,63.5557878123804,0,0
"ANOS1",397.313971585366,8.63413571660751,0.324285186761897,26.6251314246649,7.68370299252369e-123,1.73681712758182e-122
"TMEM220",397.218671784809,8.63378963000812,0.152191198262596,56.7298879867616,0,0
"LINC01588",396.788229703258,8.6322254201351,0.205754501904665,41.9540050896908,1.76537347291745e-301,5.09898838319279e-301
"CKS1B",396.689651690871,8.63186695264993,0.160846307092113,53.6653101255639,0,0
"RPL7AP50",396.085124217891,8.62966670868935,0.166672251224666,51.7762653667947,0,0
"ZNF346",395.885478754793,8.62893933945477,0.16294429833845,52.9563748314266,0,0
"ETFRF1",394.976849901369,8.62562428733981,0.215897413906966,39.9524206022067,1.4182817592565e-273,3.94041123639302e-273
